date,outlet,transaction_count,total_revenue,avg_transaction_value,total_items,avg_basket_size,zero_value_transactions,day_name,day_of_week,is_weekend,month,tx_lag_1,rev_lag_1_x,tx_roll_mean_7,tx_roll_std_7,tx_diff_from_roll7,tx_zscore_roll7,tx_pct_change_1d,paid_revenue,rev_lag_1_y,rev_roll_mean_7,rev_roll_std_7,rev_diff_from_roll7,rev_zscore_roll7,rev_pct_change_1d
2025-07-22,SHOP001,97,2523000,26010.30927835052,117,1.2061855670103092,3,Tuesday,1,0,7,121.0,2985000.0,110.71428571428571,10.435744434623007,-13.714285714285708,-1.3141644552563905,-0.19834710579878426,2523000,2985000.0,2663428.5714285714,327262.8185128169,-140428.57142857136,-0.42910029335533123,-0.15477386934668183
2025-07-23,SHOP001,121,2993000,24735.537190082643,137,1.1322314049586777,3,Wednesday,2,0,7,97.0,2523000.0,110.14285714285714,11.141941354308965,10.857142857142861,0.9744389722985811,0.2474226778616219,2993000,2523000.0,2693428.5714285714,298112.3150441004,299571.42857142864,1.0048945093935737,0.18628616726112318
2025-07-24,SHOP001,98,2552000,26040.81632653061,120,1.2244897959183674,2,Thursday,3,0,7,121.0,2993000.0,111.28571428571429,11.87033116238823,-13.285714285714292,-1.1192369433275655,-0.19008264305716824,2552000,2993000.0,2737428.5714285714,318681.06163940724,-185428.57142857136,-0.5818625382822558,-0.14734380220509613
2025-07-25,SHOP001,107,2854000,26672.89719626168,132,1.233644859813084,2,Friday,4,0,7,98.0,2552000.0,110.0,12.858201014657396,-3.0,-0.23331411316918357,0.09183673375676803,2854000,2552000.0,2719142.8571428573,326111.1408561149,134857.14285714272,0.4135312350957987,0.11833855799368405
2025-07-26,SHOP001,103,2470000,23980.58252427185,117,1.135922330097087,2,Saturday,5,1,7,107.0,2854000.0,108.14285714285714,12.088955998880145,-5.142857142857139,-0.42541777122158225,-0.03738317722071797,2470000,2854000.0,2734285.714285714,330110.94816021895,-264285.7142857141,-0.8005966350338758,-0.13454800280303625
2025-07-27,SHOP001,121,3030000,25041.322314049587,143,1.181818181818182,6,Sunday,6,1,7,103.0,2470000.0,105.85714285714286,11.171818285736965,15.142857142857139,1.3554513150951153,0.17475727985672546,3030000,2470000.0,2649142.8571428573,306296.93032057985,380857.1428571427,1.2434246156410462,0.2267206477731876
2025-07-28,SHOP001,94,2344000,24936.17021276596,113,1.202127659574468,4,Monday,0,0,7,121.0,3030000.0,109.71428571428571,11.056133828698817,-15.714285714285708,-1.4213182054813187,-0.22314049402363229,2344000,3030000.0,2772428.5714285714,248026.11229657455,-428428.57142857136,-1.7273526866177509,-0.2264026402639517
2025-07-29,SHOP001,106,2641000,24915.094339622643,122,1.150943396226415,4,Tuesday,1,0,7,94.0,2344000.0,105.85714285714286,11.171818285736965,0.1428571428571388,0.012787276557500726,0.12765957311000453,2641000,2344000.0,2680857.1428571427,273486.3973286608,-39857.142857142724,-0.14573720392059894,0.12670648464158418
2025-07-30,SHOP001,96,2646000,27562.5,123,1.28125,3,Wednesday,2,0,7,106.0,2641000.0,107.14285714285714,10.479003951212484,-11.142857142857139,-1.063350689758749,-0.094339621751513,2646000,2641000.0,2697714.285714286,265659.377327256,-51714.285714285914,-0.19466388212747454,0.0018932222642931114
2025-07-31,SHOP001,107,2736000,25570.093457943924,125,1.1682242990654206,2,Thursday,3,0,7,96.0,2646000.0,103.57142857142857,9.144345117013602,3.4285714285714306,0.3749389387385905,0.11458333213975697,2736000,2646000.0,2648142.8571428573,231563.11491789183,87857.14285714272,0.37940905609218417,0.034013605442164016
2025-08-01,SHOP001,95,2432000,25600.0,112,1.1789473684210523,1,Friday,4,0,8,107.0,2736000.0,104.85714285714286,8.858678822273296,-9.857142857142861,-1.1127101390840586,-0.11214953166215391,2432000,2736000.0,2674428.5714285714,229262.48213409522,-242428.57142857136,-1.0574280151329682,-0.11111111111107051
2025-08-02,SHOP001,98,2447000,24969.38775510204,115,1.173469387755102,1,Saturday,5,1,8,95.0,2432000.0,103.14285714285714,9.511897312113568,-5.142857142857139,-0.5406762114253914,0.031578947036011086,2447000,2432000.0,2614142.8571428573,229656.57590659888,-167142.85714285728,-0.7277947800201737,0.006167763157892202
2025-08-03,SHOP001,81,2086000,25753.086419753086,101,1.2469135802469136,3,Sunday,6,1,8,98.0,2447000.0,102.42857142857143,9.71008312455239,-21.42857142857143,-2.206836846489137,-0.17346938598500627,2086000,2447000.0,2610857.1428571427,232212.85391599248,-524857.1428571427,-2.2602415585691897,-0.1475275847976512
2025-08-04,SHOP001,98,2501000,25520.408163265307,114,1.163265306122449,2,Monday,0,0,8,81.0,2086000.0,96.71428571428571,8.67398958023917,1.2857142857142918,0.14822638713066721,0.20987654061880814,2501000,2086000.0,2476000.0,222120.8379838933,25000.0,0.11255134919714413,0.198945349951966
2025-08-05,SHOP001,90,2180000,24222.222222222223,105,1.1666666666666667,3,Tuesday,1,0,8,98.0,2501000.0,97.28571428571429,8.596787882969103,-7.285714285714292,-0.8474925213236131,-0.08163265222823825,2180000,2501000.0,2498428.5714285714,214361.73254793574,-318428.57142857136,-1.4854730256291366,-0.12834866053573438
2025-08-06,SHOP001,75,1805000,24066.666666666668,83,1.106666666666667,1,Wednesday,2,0,8,90.0,2180000.0,95.0,8.000000000000142,-20.0,-2.499999687499995,-0.16666666481481485,1805000,2180000.0,2432571.4285714286,233243.69026325076,-627571.4285714286,-2.6906255335800457,-0.17201834862377433
2025-08-07,SHOP001,90,2178000,24200.0,107,1.1888888888888889,2,Thursday,3,0,8,75.0,1805000.0,92.0,10.954451150103413,-2.0,-0.18257416916838873,0.19999999733333337,2178000,1805000.0,2312428.5714285714,309211.2854467298,-134428.57142857136,-0.43474665303345034,0.2066481994458689
2025-08-08,SHOP001,96,2255000,23489.58333333333,107,1.1145833333333333,3,Friday,4,0,8,90.0,2178000.0,89.57142857142857,8.734169352933112,6.428571428571431,0.7360254229999746,0.06666666592592593,2255000,2178000.0,2232714.285714286,247604.3310645121,22285.714285714086,0.09000534921910411,0.03535353535351912
2025-08-09,SHOP001,99,2316000,23393.939393939392,110,1.1111111111111112,2,Saturday,5,1,8,96.0,2255000.0,89.71428571428571,8.845230083954684,9.285714285714292,1.0497989478826222,0.03124999967447917,2316000,2255000.0,2207428.5714285714,232434.11764975195,108571.42857142864,0.4671062478640273,0.027050997782693105
2025-08-10,SHOP001,91,2364000,25978.021978021978,114,1.2527472527472527,8,Sunday,6,1,8,99.0,2316000.0,89.85714285714286,9.007933011676926,1.1428571428571388,0.12687228185460292,-0.08080807999183758,2364000,2316000.0,2188714.285714286,214513.18085820368,175285.7142857141,0.8171326050158351,0.020725388601027322
2025-08-11,SHOP001,96,2260000,23541.666666666668,107,1.1145833333333333,6,Monday,0,0,8,91.0,2364000.0,91.28571428571429,8.118174789000532,4.714285714285708,0.5807075181438153,0.05494505434126314,2260000,2364000.0,2228428.5714285714,218032.76293778743,31571.428571428638,0.1448013048401001,-0.043993231810472086
2025-08-12,SHOP001,84,2067000,24607.14285714286,97,1.1547619047619049,3,Tuesday,1,0,8,96.0,2260000.0,91.0,7.874007874011933,-7.0,-0.8890007760981082,-0.12499999869791668,2067000,2260000.0,2194000.0,184225.40541412754,-127000.0,-0.6893728892267726,-0.0853982300884578
2025-08-13,SHOP001,100,2454000,24540.0,118,1.18,3,Wednesday,2,0,8,84.0,2067000.0,90.14285714285714,8.315218406203106,9.857142857142861,1.1854338864215044,0.1904761882086168,2454000,2067000.0,2177857.1428571427,190500.59367486453,276142.8571428573,1.449564286464705,0.18722786647305892
2025-08-14,SHOP001,99,2299000,23222.222222222223,109,1.101010101010101,2,Thursday,3,0,8,100.0,2454000.0,93.71428571428571,5.677860093212717,5.285714285714292,0.9309340610732455,-0.0099999999,2299000,2454000.0,2270571.4285714286,125700.51331485764,28428.571428571362,0.22616114030605936,-0.06316218418905332
2025-08-15,SHOP001,101,2578000,25524.75247524753,123,1.2178217821782178,3,Friday,4,0,8,99.0,2299000.0,95.0,5.7154760664943,6.0,1.0497811346621706,0.020202019997959394,2578000,2299000.0,2287857.1428571427,118989.39528578102,290142.8571428573,2.438392568039972,0.12135711178768102
2025-08-16,SHOP001,110,2542000,23109.090909090908,123,1.1181818181818182,6,Saturday,5,1,8,101.0,2578000.0,95.71428571428571,6.156684327197919,14.285714285714292,2.3203580378885666,0.08910891000882268,2542000,2578000.0,2334000.0,159765.4530867036,208000.0,1.3019084913546228,-0.013964313421251373
2025-08-17,SHOP001,106,2513000,23707.54716981132,126,1.1886792452830188,6,Sunday,6,1,8,110.0,2542000.0,97.28571428571429,8.199883855159047,8.714285714285708,1.0627326929844656,-0.03636363603305785,2513000,2542000.0,2366285.714285714,177385.37546418855,146714.2857142859,0.8270934699635272,-0.011408339889846025
2025-08-18,SHOP001,86,1968000,22883.72093023256,90,1.0465116279069768,2,Monday,0,0,8,106.0,2513000.0,99.42857142857143,8.24332341670421,-13.42857142857143,-1.6290237712056892,-0.188679243503026,1968000,2513000.0,2387571.4285714286,185805.32567076426,-419571.42857142864,-2.258123802719334,-0.2168722642259384
2025-08-19,SHOP001,83,2052000,24722.89156626506,96,1.1566265060240963,2,Tuesday,1,0,8,86.0,1968000.0,98.0,9.678154093972134,-15.0,-1.5498821680737978,-0.0348837205246079,2052000,1968000.0,2345857.1428571427,243148.3967809424,-293857.1428571427,-1.2085506083787851,0.042682926829246605
2025-08-20,SHOP001,77,1882000,24441.55844155844,90,1.1688311688311688,5,Wednesday,2,0,8,83.0,2052000.0,97.85714285714286,9.923517041663876,-20.85714285714286,-2.1017891809713225,-0.07228915575555234,1882000,2052000.0,2343714.285714286,246064.16120307156,-461714.2857142859,-1.876397942126023,-0.0828460038985951
2025-08-21,SHOP001,95,2277000,23968.42105263158,107,1.1263157894736842,3,Thursday,3,0,8,77.0,1882000.0,94.57142857142857,12.554642472768798,0.4285714285714306,0.03413648738819292,0.2337662307303087,2277000,1882000.0,2262000.0,293701.0952198394,15000.0,0.051072332531552925,0.20988310308171632
2025-08-22,SHOP001,94,2196000,23361.702127659573,107,1.1382978723404256,5,Friday,4,0,8,95.0,2277000.0,94.0,12.40967364599096,0.0,0.0,-0.01052631567867036,2196000,2277000.0,2258857.1428571427,293356.68197118456,-62857.142857142724,-0.21426865900774913,-0.03557312252962865
2025-08-23,SHOP001,84,2107000,25083.33333333333,94,1.119047619047619,1,Saturday,5,1,8,94.0,2196000.0,93.0,12.02774570177925,-9.0,-0.7482698316775029,-0.10638297759167045,2107000,2196000.0,2204285.714285714,257423.59014259875,-97285.71428571409,-0.37792074235094436,-0.04052823315116552
2025-08-24,SHOP001,87,2174000,24988.50574712644,97,1.1149425287356325,1,Sunday,6,1,8,84.0,2107000.0,89.28571428571429,9.690446940402913,-2.285714285714292,-0.2358729234986485,0.03571428528911565,2174000,2107000.0,2142142.8571428573,210548.03772649163,31857.142857142724,0.15130581695743384,0.03179876601802003
2025-08-25,SHOP001,105,2567000,24447.61904761905,120,1.1428571428571428,4,Monday,0,0,8,87.0,2174000.0,86.57142857142857,6.294366339755706,18.42857142857143,2.9277877241411003,0.20689654934601667,2567000,2174000.0,2093714.2857142857,137262.17527747687,473285.7142857143,3.448041773529484,0.1807727690891533
2025-08-26,SHOP001,92,2414000,26239.130434782608,107,1.1630434782608696,2,Tuesday,1,0,8,105.0,2567000.0,89.28571428571429,9.357960705807159,2.714285714285708,0.2900509533610654,-0.1238095226303855,2414000,2567000.0,2179285.714285714,212125.5243841204,234714.2857142859,1.1064877100228396,-0.059602649006599305
2025-08-27,SHOP001,87,2222000,25540.22988505747,104,1.1954022988505748,4,Wednesday,2,0,8,92.0,2414000.0,90.57142857142857,8.960229588895402,-3.5714285714285694,-0.3985866810006781,-0.05434782549621929,2222000,2414000.0,2231000.0,219906.04054156083,-9000.0,-0.04092657017422007,-0.07953603976798694
2025-08-28,SHOP001,88,2136000,24272.727272727272,102,1.1590909090909092,3,Thursday,3,0,8,87.0,2222000.0,92.0,7.023769168568671,-4.0,-0.5694947163704154,0.01149425274144537,2136000,2222000.0,2279571.4285714286,159121.39720232136,-143571.42857142864,-0.902276067799836,-0.03870387038702129
2025-08-29,SHOP001,102,2567000,25166.666666666668,117,1.1470588235294117,5,Friday,4,0,8,88.0,2136000.0,91.0,7.023769168568663,11.0,1.5661104700186441,0.1590909072830579,2567000,2136000.0,2259428.5714285714,168168.4246451126,307571.42857142864,1.8289487412317178,0.20177902621713403
2025-08-30,SHOP001,89,1822000,20471.91011235955,95,1.0674157303370786,6,Saturday,5,1,8,102.0,2567000.0,92.14285714285714,8.153293228885675,-3.142857142857139,-0.38547083603613297,-0.12745097914263745,1822000,2567000.0,2312428.5714285714,200248.89275004473,-490428.57142857136,-2.4490950471236137,-0.29022204908442145
2025-08-31,SHOP001,120,2881000,24008.33333333333,133,1.1083333333333334,2,Sunday,6,1,8,89.0,1822000.0,92.85714285714286,7.515064236331787,27.14285714285714,3.6117926177984803,0.3483146028279258,2881000,1822000.0,2271714.285714286,266868.7032267077,609285.7142857141,2.2830916736078883,0.5812294182214154
2025-09-01,SHOP001,79,1946000,24632.91139240506,93,1.1772151898734178,3,Monday,0,0,9,120.0,2881000.0,97.57142857142857,12.14985792587925,-18.57142857142857,-1.5285303874493021,-0.3416666638194445,1946000,2881000.0,2372714.285714286,345829.3000338529,-426714.2857142859,-1.2338870236595954,-0.32454009024632957
2025-09-02,SHOP001,115,2735000,23782.60869565217,130,1.1304347826086956,3,Tuesday,1,0,9,79.0,1946000.0,93.85714285714286,13.409307357560511,21.14285714285714,1.576729878908054,0.4556961967633393,2735000,1946000.0,2284000.0,366704.6949976687,451000.0,1.2298724454608834,0.40544707091448845
2025-09-03,SHOP001,99,2433000,24575.757575757576,111,1.121212121212121,3,Wednesday,2,0,9,115.0,2735000.0,97.14285714285714,15.528775133372893,1.8571428571428612,0.11959363965275252,-0.13913043357277885,2433000,2735000.0,2329857.1428571427,403859.47579631716,103142.85714285728,0.2553929357215851,-0.11042047531988651
2025-09-04,SHOP001,83,2092000,25204.819277108432,97,1.1686746987951808,3,Thursday,3,0,9,99.0,2433000.0,98.85714285714286,14.87087277676938,-15.857142857142861,-1.066322201047405,-0.16161615998367515,2092000,2433000.0,2360000.0,402338.9947129989,-268000.0,-0.6661049600486941,-0.14015618577881622
2025-09-05,SHOP001,84,2013000,23964.285714285717,95,1.130952380952381,4,Friday,4,0,9,83.0,2092000.0,98.14285714285714,15.582346543750308,-14.142857142857139,-0.9076204405753668,0.01204819262592539,2013000,2092000.0,2353714.285714286,406741.4060906159,-340714.2857142859,-0.8376680628318972,-0.037762906309733384
2025-09-06,SHOP001,93,2292000,24645.16129032258,103,1.10752688172043,0,Saturday,5,1,9,84.0,2013000.0,95.57142857142857,16.308046509388667,-2.5714285714285694,-0.15767850626803595,0.10714285586734695,2292000,2013000.0,2274571.4285714286,412185.5800254932,17428.571428571362,0.042283311869986184,0.1385991058121517
2025-09-07,SHOP001,82,2045000,24939.024390243903,95,1.1585365853658536,1,Sunday,6,1,9,93.0,2292000.0,96.14285714285714,16.108264663712024,-14.142857142857139,-0.8779875771925919,-0.1182795686206498,2045000,2292000.0,2341714.285714286,361318.74860742834,-296714.2857142859,-0.8211981439021417,-0.10776614310641024
2025-09-08,SHOP001,66,1643000,24893.939393939392,77,1.1666666666666667,3,Monday,0,0,9,82.0,2045000.0,90.71428571428571,12.789504625724586,-24.714285714285708,-1.9323878840614317,-0.19512194883997624,1643000,2045000.0,2222285.714285714,283041.642569731,-579285.7142857141,-2.0466448294475,-0.1965770171148183
2025-09-09,SHOP001,91,2330000,25604.39560439561,107,1.175824175824176,5,Tuesday,1,0,9,66.0,1643000.0,88.85714285714286,15.442674330445232,2.142857142857139,0.13876204070887227,0.3787878730486686,2330000,1643000.0,2179000.0,348041.66417255264,151000.0,0.43385610271275776,0.41813755325598406
2025-09-10,SHOP001,90,2381000,26455.555555555555,106,1.1777777777777778,2,Wednesday,2,0,9,91.0,2330000.0,85.42857142857143,10.564991605252159,4.571428571428569,0.4326958609659587,-0.010989010868252628,2381000,2330000.0,2121142.8571428573,263638.2803333817,259857.14285714272,0.9856578586674012,0.02188841201715799
2025-09-11,SHOP001,102,2455000,24068.62745098039,115,1.1274509803921569,3,Thursday,3,0,9,90.0,2381000.0,84.14285714285714,9.081640296564888,17.85714285714286,1.9662902634017585,0.13333333185185187,2455000,2381000.0,2113714.285714286,253940.75049488348,341285.7142857141,1.343958043832144,0.0310793784124187
2025-09-12,SHOP001,81,2012000,24839.506172839505,95,1.1728395061728396,3,Friday,4,0,9,102.0,2455000.0,86.85714285714286,11.260973484096525,-5.857142857142861,-0.5201275311843302,-0.20588235092272206,2012000,2455000.0,2165571.4285714286,284046.8606543979,-153571.42857142864,-0.5406552574356368,-0.1804480651730426
2025-09-13,SHOP001,94,2323000,24712.76595744681,108,1.148936170212766,3,Saturday,5,1,9,81.0,2012000.0,86.42857142857143,11.443442705426637,7.571428571428569,0.661638993150121,0.16049382517908858,2323000,2012000.0,2165428.5714285714,284136.6203917034,157571.42857142864,0.5545621974163351,0.15457256461224922
2025-09-14,SHOP001,95,2445000,25736.84210526316,109,1.1473684210526316,2,Sunday,6,1,9,94.0,2323000.0,86.57142857142857,11.544943234408537,8.42857142857143,0.7300660148232616,0.010638297759167045,2445000,2323000.0,2169857.1428571427,286668.4662180503,275142.8571428573,0.9597946393329987,0.052518295307769046
2025-09-15,SHOP001,79,1733000,21936.70886075949,87,1.1012658227848102,4,Monday,0,0,9,95.0,2445000.0,88.42857142857143,11.731114508820088,-9.42857142857143,-0.8037233476631034,-0.16842105085872577,1733000,2445000.0,2227000.0,297301.7546758398,-494000.0,-1.6616114510893711,-0.2912065439671611
2025-09-16,SHOP001,89,2215000,24887.6404494382,102,1.146067415730337,1,Tuesday,1,0,9,79.0,1733000.0,90.28571428571429,8.03563492024311,-1.2857142857142918,-0.1600015603588215,0.12658227687870535,2215000,1733000.0,2239857.1428571427,268375.6251794789,-24857.142857142724,-0.09262071710285402,0.2781304096940115
2025-09-17,SHOP001,88,2116000,24045.454545454544,99,1.125,2,Wednesday,2,0,9,89.0,2215000.0,90.0,8.041558721209995,-2.0,-0.24870797075906872,-0.011235954929933092,2116000,2215000.0,2223428.5714285714,265441.6804390103,-107428.57142857136,-0.4047162873987688,-0.04469525959365928
2025-09-18,SHOP001,88,2172000,24681.81818181818,103,1.1704545454545454,5,Thursday,3,0,9,88.0,2116000.0,89.71428571428571,8.077010290825253,-1.7142857142857082,-0.2122425799048938,0.0,2172000,2116000.0,2185571.4285714286,258016.70303997578,-13571.428571428638,-0.05259903103743385,0.02646502835537502
2025-09-19,SHOP001,75,1814000,24186.666666666668,86,1.1466666666666667,3,Friday,4,0,9,88.0,2172000.0,87.71428571428571,5.99205823609578,-12.714285714285708,-2.1218558117208968,-0.14772727104855374,1814000,2172000.0,2145142.8571428573,229342.12330884516,-331142.8571428573,-1.4438815354276526,-0.1648250460404398
2025-09-20,SHOP001,81,1760000,21728.395061728395,93,1.148148148148148,6,Saturday,5,1,9,75.0,1814000.0,86.85714285714286,7.380798769522961,-5.857142857142861,-0.7935647951497569,0.07999999893333334,1760000,1814000.0,2116857.1428571427,258816.16936313995,-356857.1428571427,-1.378805442232879,-0.029768467475176533
2025-09-21,SHOP001,88,2016000,22909.090909090908,100,1.1363636363636365,3,Sunday,6,1,9,81.0,1760000.0,85.0,6.904105059069382,3.0,0.4345240316896835,0.08641975201950924,2016000,1760000.0,2036428.5714285714,271258.0918257601,-20428.571428571362,-0.07531045909450008,0.14545454545446282
2025-09-22,SHOP001,86,2072000,24093.023255813958,101,1.1744186046511629,2,Monday,0,0,9,88.0,2016000.0,84.0,5.597618541248936,2.0,0.3572947366754693,-0.02272727246900827,2072000,2016000.0,1975142.857142857,203584.89512684796,96857.14285714296,0.4757580015762872,0.027777777777764
2025-09-23,SHOP001,82,2113000,25768.29268292683,98,1.195121951219512,0,Tuesday,1,0,9,86.0,2072000.0,85.0,5.163977794943297,-3.0,-0.5809473894311259,-0.04651162736614387,2113000,2072000.0,2023571.4285714286,174648.0815266875,89428.57142857136,0.5120501218583038,0.01978764478763524
2025-09-24,SHOP001,108,2649000,24527.777777777777,125,1.1574074074074074,2,Wednesday,2,0,9,82.0,2113000.0,84.0,4.932882862316301,24.0,4.865308138175076,0.3170731668649614,2649000,2113000.0,2009000.0,159623.5153937752,640000.0,4.009434314343816,0.2536677709416689
2025-09-25,SHOP001,102,2458000,24098.03921568628,119,1.1666666666666667,4,Thursday,3,0,9,108.0,2649000.0,86.85714285714286,10.399175791516285,15.142857142857139,1.4561592178345097,-0.05555555504115227,2458000,2649000.0,2085142.857142857,291674.72097722645,372857.14285714296,1.2783320460773726,-0.07210268025667343
2025-09-26,SHOP001,89,2191000,24617.977528089887,104,1.1685393258426966,4,Friday,4,0,9,102.0,2458000.0,88.85714285714286,11.89437642233472,0.1428571428571388,0.0120104766970727,-0.12745097914263745,2191000,2458000.0,2126000.0,324098.236136309,65000.0,0.20055647563741072,-0.10862489829124955
2025-09-27,SHOP001,116,2756000,23758.62068965517,129,1.112068965517241,4,Saturday,5,1,9,89.0,2191000.0,90.85714285714286,10.237652260627232,25.14285714285714,2.4559199752890155,0.30337078310819343,2756000,2191000.0,2179857.1428571427,293489.0279445034,576142.8571428573,1.9630814179869052,0.25787311729791973
2025-09-28,SHOP001,88,2070000,23522.727272727272,96,1.0909090909090908,3,Sunday,6,1,9,116.0,2756000.0,95.85714285714286,12.837816162008513,-7.857142857142861,-0.612031060887425,-0.2413793082639715,2070000,2756000.0,2322142.8571428573,297421.93853818066,-252142.85714285728,-0.8477614609779077,-0.24891146589250768
2025-09-29,SHOP001,99,2279000,23020.20202020202,106,1.0707070707070707,5,Monday,0,0,9,88.0,2070000.0,95.85714285714286,12.837816162008513,3.142857142857139,0.24481242435496955,0.12499999857954547,2279000,2070000.0,2329857.1428571427,288731.37952742394,-50857.142857142724,-0.1761399919198465,0.10096618357483045
2025-09-30,SHOP001,92,2283000,24815.217391304348,105,1.141304347826087,2,Tuesday,1,0,9,99.0,2279000.0,97.71428571428571,12.092894411103524,-5.714285714285708,-0.472532468033994,-0.07070706999285788,2283000,2279000.0,2359428.5714285714,267759.1312746441,-76428.57142857136,-0.2854377778432965,0.0017551557700738241
2025-01-02,SHOP002,51,1239000,24294.117647058825,64,1.2549019607843137,4,Thursday,3,0,1,,,,,,,,1239000,,,,,,
2025-01-03,SHOP002,26,540000,20769.23076923077,26,1.0,2,Friday,4,0,1,51.0,1239000.0,,,,,-0.49019606881968497,540000,1239000.0,,,,,-0.5641646489099563
2025-01-04,SHOP002,28,677000,24178.571428571428,33,1.1785714285714286,1,Saturday,5,1,1,26.0,540000.0,,,,,0.07692307396449716,677000,540000.0,,,,,0.25370370370323386
2025-01-05,SHOP002,49,1228000,25061.22448979592,58,1.183673469387755,1,Sunday,6,1,1,28.0,677000.0,35.0,13.892443989449804,14.0,1.0077419785093176,0.7499999732142867,1228000,677000.0,818666.6666666666,370408.33323959296,409333.3333333334,1.1050867288870019,0.813884785818591
2025-01-06,SHOP002,43,1033000,24023.25581395349,47,1.0930232558139534,2,Monday,0,0,1,49.0,1228000.0,38.5,13.32916601542147,4.5,0.3376054928859116,-0.12244897709287803,1033000,1228000.0,921000.0,365180.3207549206,112000.0,0.30669779731876246,-0.1587947882734863
2025-01-07,SHOP002,40,950000,23750.0,46,1.15,2,Tuesday,1,0,1,43.0,1033000.0,39.4,11.717508267545622,0.6000000000000014,0.05120542141680584,-0.06976744023796651,950000,1033000.0,943400.0,320197.28293662955,6600.0,0.02061229233255423,-0.08034849951589511
2025-01-08,SHOP002,30,775000,25833.33333333333,35,1.1666666666666667,0,Wednesday,2,0,1,40.0,950000.0,39.5,10.483320084782301,-9.5,-0.9062013767555303,-0.24999999375000018,775000,950000.0,944500.0,286405.83094622917,-169500.0,-0.5918175598569804,-0.18421052631559556
2025-01-09,SHOP002,31,829000,26741.93548387097,36,1.1612903225806452,0,Thursday,3,0,1,30.0,775000.0,38.142857142857146,10.221359521912458,-7.142857142857146,-0.6988166719630283,0.033333332222222255,829000,775000.0,920285.7142857143,269186.25168317585,-91285.71428571432,-0.3391172978359079,0.0696774193547488
2025-01-10,SHOP002,36,855000,23750.0,37,1.0277777777777777,0,Friday,4,0,1,31.0,829000.0,35.285714285714285,8.712333895390024,0.7142857142857153,0.08198556676966892,0.1612903173777317,855000,829000.0,861714.2857142857,230038.92010245737,-6714.285714285681,-0.029187607519918838,0.03136308805786325
2025-01-11,SHOP002,36,796000,22111.11111111111,42,1.1666666666666667,2,Saturday,5,1,1,36.0,855000.0,36.714285714285715,7.696628822938993,-0.7142857142857153,-0.09280499786502167,0.0,796000,855000.0,906714.2857142857,182518.23131376423,-110714.28571428568,-0.6065930231558725,-0.06900584795313566
2025-01-12,SHOP002,33,757000,22939.39393939394,38,1.1515151515151516,2,Sunday,6,1,1,36.0,796000.0,37.857142857142854,6.718843437888486,-4.857142857142854,-0.7229134268614344,-0.08333333101851859,757000,796000.0,923714.2857142857,161937.96578290325,-166714.28571428568,-1.0294947507044527,-0.04899497487431031
2025-01-13,SHOP002,43,1039000,24162.79069767442,51,1.186046511627907,2,Monday,0,0,1,33.0,757000.0,35.57142857142857,4.720774754816656,7.428571428571431,1.573591251605625,0.30303029384756686,1039000,757000.0,856428.5714285715,100710.57068460611,182571.42857142852,1.8128328270661092,0.3725231175688606
2025-01-14,SHOP002,40,928000,23200.0,45,1.125,1,Tuesday,1,0,1,43.0,1039000.0,35.57142857142857,4.720774754816656,4.428571428571431,0.9381024769187382,-0.06976744023796651,928000,1039000.0,857285.7142857143,102473.92235054125,70714.28571428568,0.6900710355528039,-0.10683349374388178
2025-01-15,SHOP002,30,738000,24600.0,37,1.2333333333333334,2,Wednesday,2,0,1,40.0,928000.0,35.57142857142857,4.720774754816656,-5.571428571428569,-1.180193438704218,-0.24999999375000018,738000,928000.0,854142.8571428572,99449.19736801727,-116142.85714285716,-1.167861181542735,-0.2047413793101242
2025-01-16,SHOP002,28,715000,25535.714285714286,35,1.25,2,Thursday,3,0,1,30.0,738000.0,35.57142857142857,4.720774754816656,-7.571428571428569,-1.6038526218288092,-0.06666666444444451,715000,738000.0,848857.1428571428,105175.13738431492,-133857.14285714284,-1.2727070882422509,-0.0311653116530743
2025-01-17,SHOP002,30,757000,25233.33333333333,33,1.1,0,Friday,4,0,1,28.0,715000.0,35.142857142857146,5.3049841793220365,-5.142857142857146,-0.9694385505360431,0.07142856887755111,757000,715000.0,832571.4285714285,116931.40032066825,-75571.42857142852,-0.6462885791458753,0.05874125874117658
2025-01-18,SHOP002,33,690000,20909.090909090908,33,1.0,2,Saturday,5,1,1,30.0,757000.0,34.285714285714285,5.618845839799175,-1.2857142857142847,-0.22882173555744006,0.09999999666666677,690000,757000.0,818571.4285714285,119633.96555445994,-128571.42857142852,-1.0747067354531967,-0.08850726552167965
2025-01-19,SHOP002,31,864000,27870.967741935485,37,1.1935483870967742,0,Sunday,6,1,1,33.0,690000.0,33.857142857142854,5.580578567035595,-2.857142857142854,-0.5119795933060352,-0.060606058769513374,864000,690000.0,803428.5714285715,129286.31938821822,60571.42857142852,0.4685060945162915,0.25217391304311276
2025-01-20,SHOP002,25,586000,23440.0,27,1.08,1,Monday,0,0,1,31.0,864000.0,33.57142857142857,5.682051943243233,-8.57142857142857,-1.5085090999761297,-0.19354838085327802,586000,864000.0,818714.2857142857,129207.47435257536,-232714.28571428568,-1.8010899669586038,-0.3217592592588869
